"Pos","Name","Ct.SYBR","Ct.Mean.SYBR","Ct.Dev..SYBR","Amount.SYBR..Copies.","Amount.Mean.SYBR","Amount.Dev..SYBR","Target.SYBR","fileName","tissue","EH_ID"
"B7","ILWE_AA_0333","22.19",22.33,"0.19","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0333"
"B8","ILWE_AA_0333","22.55",22.33,"0.19","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0333"
"B9","ILWE_AA_0333","22.26",22.33,"0.19","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0333"
"B10","ILWE_AA_0333","39.07",37,"2.47","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0333"
"B11","ILWE_AA_0333","37.66",37,"2.47","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0333"
"B12","ILWE_AA_0333","34.27",37,"2.47","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0333"
"C1","CEWE_AA_0333","22.68",22.77,"0.08","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0333"
"C2","CEWE_AA_0333","22.8",22.77,"0.08","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0333"
"C3","CEWE_AA_0333","22.84",22.77,"0.08","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0333"
"C4","CEWE_AA_0333","36.6",35.25,"1.18","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0333"
"C5","CEWE_AA_0333","34.76",35.25,"1.18","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0333"
"C6","CEWE_AA_0333","34.39",35.25,"1.18","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0333"
"C7","ILWE_AA_0328","21.91",22.13,"0.21","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0328"
"C8","ILWE_AA_0328","22.17",22.13,"0.21","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0328"
"C9","ILWE_AA_0328","22.32",22.13,"0.21","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0328"
"C10","ILWE_AA_0328","32.94",34.3,"2.77","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0328"
"C11","ILWE_AA_0328","37.48",34.3,"2.77","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0328"
"C12","ILWE_AA_0328","32.47",34.3,"2.77","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0328"
"D1","CEWE_AA_0337","21.49",21.4,"0.14","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0337"
"D2","CEWE_AA_0337","21.46",21.4,"0.14","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0337"
"D3","CEWE_AA_0337","21.24",21.4,"0.14","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0337"
"D4","CEWE_AA_0337","35.69",34.85,"0.74","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0337"
"D5","CEWE_AA_0337","34.56",34.85,"0.74","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0337"
"D6","CEWE_AA_0337","34.3",34.85,"0.74","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0337"
"D7","ILWE_AA_0337","20.86",21.08,"0.27","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0337"
"D8","ILWE_AA_0337","20.98",21.08,"0.27","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0337"
"D9","ILWE_AA_0337","21.38",21.08,"0.27","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0337"
"D10","ILWE_AA_0337","33.07",34.11,"0.9","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0337"
"D11","ILWE_AA_0337","34.61",34.11,"0.9","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0337"
"D12","ILWE_AA_0337","34.65",34.11,"0.9","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0337"
"E1","CEWE_AA_0338","19.13",19.13,"0.89","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0338"
"E2","CEWE_AA_0338","18.24",19.13,"0.89","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0338"
"E3","CEWE_AA_0338","20.01",19.13,"0.89","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0338"
"E4","CEWE_AA_0338","36.54",34.7,"1.7","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0338"
"E5","CEWE_AA_0338","34.38",34.7,"1.7","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0338"
"E6","CEWE_AA_0338","33.19",34.7,"1.7","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0338"
"E7","ILWE_AA_0338","22.52",22.58,"0.06","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0338"
"E8","ILWE_AA_0338","22.59",22.58,"0.06","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0338"
"E9","ILWE_AA_0338","22.64",22.58,"0.06","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0338"
"E11","ILWE_AA_0338","37.65",35.03,"3.7","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0338"
"E12","ILWE_AA_0338","32.42",35.03,"3.7","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0338"
"F1","CEWE_AA_0339","19.1",19.28,"0.18","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0339"
"F2","CEWE_AA_0339","19.46",19.28,"0.18","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0339"
"F3","CEWE_AA_0339","19.28",19.28,"0.18","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0339"
"F4","CEWE_AA_0339","34.18",33.74,"0.98","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0339"
"F5","CEWE_AA_0339","34.42",33.74,"0.98","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0339"
"F6","CEWE_AA_0339","32.62",33.74,"0.98","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0339"
"F7","ILWE_AA_0339","22.53",22.42,"0.13","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0339"
"F8","ILWE_AA_0339","22.46",22.42,"0.13","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0339"
"F9","ILWE_AA_0339","22.27",22.42,"0.13","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0339"
"F11","ILWE_AA_0339","32.6",33.48,"1.25","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0339"
"F12","ILWE_AA_0339","34.36",33.48,"1.25","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0339"
"G1","CEWE_AA_0340","21.81",21.72,"0.18","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0340"
"G2","CEWE_AA_0340","21.82",21.72,"0.18","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0340"
"G3","CEWE_AA_0340","21.51",21.72,"0.18","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0340"
"G4","CEWE_AA_0340","30.94",33.03,"1.93","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0340"
"G5","CEWE_AA_0340","34.74",33.03,"1.93","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0340"
"G6","CEWE_AA_0340","33.4",33.03,"1.93","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","CEWE","AA_0340"
"G7","ILWE_AA_0340","22.32",22.05,"0.24","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0340"
"G8","ILWE_AA_0340","22.01",22.05,"0.24","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0340"
"G9","ILWE_AA_0340","21.83",22.05,"0.24","1",NA,NA,"mouse "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0340"
"G11","ILWE_AA_0340","33.79",33.53,"0.36","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0340"
"G12","ILWE_AA_0340","33.28",33.53,"0.36","1",NA,NA,"eimeria "," QPCR23.05.2018part2.XLS.csv","ILWE","AA_0340"
"A1","CEWE_AA_0342","21.68",20.72,"0.84","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0342"
"A2","CEWE_AA_0342","20.33",20.72,"0.84","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0342"
"A3","CEWE_AA_0342","20.14",20.72,"0.84","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0342"
"A4","CEWE_AA_0342","29.23",29.06,"1.56","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0342"
"A5","CEWE_AA_0342","27.41",29.06,"1.56","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0342"
"A6","CEWE_AA_0342","30.53",29.06,"1.56","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0342"
"A7","ILWE_AA_0342","21.77",21.89,"0.12","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0342"
"A8","ILWE_AA_0342","22.01",21.89,"0.12","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0342"
"A9","ILWE_AA_0342","21.88",21.89,"0.12","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0342"
"A10","ILWE_AA_0342","33.36",33.63,"0.57","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0342"
"A11","ILWE_AA_0342","34.28",33.63,"0.57","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0342"
"A12","ILWE_AA_0342","33.24",33.63,"0.57","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0342"
"B1","CEWE_AA_0343","20.19",20.79,"0.68","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0343"
"B2","CEWE_AA_0343","20.67",20.79,"0.68","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0343"
"B3","CEWE_AA_0343","21.53",20.79,"0.68","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0343"
"B4","CEWE_AA_0343","31.56",31.61,"0.08","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0343"
"B5","CEWE_AA_0343","31.7",31.61,"0.08","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0343"
"B6","CEWE_AA_0343","31.57",31.61,"0.08","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0343"
"B7","ILWE_AA_0343","22.43",22.39,"0.07","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0343"
"B8","ILWE_AA_0343","22.43",22.39,"0.07","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0343"
"B9","ILWE_AA_0343","22.3",22.39,"0.07","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0343"
"B10","ILWE_AA_0343","33.47",33.03,"0.58","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0343"
"B11","ILWE_AA_0343","33.26",33.03,"0.58","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0343"
"B12","ILWE_AA_0343","32.38",33.03,"0.58","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0343"
"C1","CEWE_AA_0344","21.21",21.29,"0.15","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0344"
"C2","CEWE_AA_0344","21.2",21.29,"0.15","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0344"
"C3","CEWE_AA_0344","21.46",21.29,"0.15","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0344"
"C4","CEWE_AA_0344","31.39",32.11,"0.63","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0344"
"C5","CEWE_AA_0344","32.5",32.11,"0.63","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0344"
"C6","CEWE_AA_0344","32.45",32.11,"0.63","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0344"
"C7","ILWE_AA_0344","23.17",23.09,"0.19","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0344"
"C8","ILWE_AA_0344","23.23",23.09,"0.19","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0344"
"C9","ILWE_AA_0344","22.88",23.09,"0.19","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0344"
"C11","ILWE_AA_0344","35.55",35.1,"0.64","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0344"
"C12","ILWE_AA_0344","34.64",35.1,"0.64","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0344"
"D1","CEWE_AA_0345","21.99",21.9,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0345"
"D2","CEWE_AA_0345","21.81",21.9,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0345"
"D3","CEWE_AA_0345","21.91",21.9,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0345"
"D4","CEWE_AA_0345","29.39",29.39,"0.04","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0345"
"D5","CEWE_AA_0345","29.42",29.39,"0.04","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0345"
"D6","CEWE_AA_0345","29.34",29.39,"0.04","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0345"
"D7","ILWE_AA_0345","22.05",22.01,"0.04","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0345"
"D8","ILWE_AA_0345","21.98",22.01,"0.04","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0345"
"D9","ILWE_AA_0345","22",22.01,"0.04","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0345"
"D11","ILWE_AA_0345","35.29",34.87,"0.6","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0345"
"D12","ILWE_AA_0345","34.44",34.87,"0.6","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0345"
"E1","CEWE_AA_0346","22.02",21.99,"0.04","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0346"
"E2","CEWE_AA_0346","21.95",21.99,"0.04","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0346"
"E3","CEWE_AA_0346","22",21.99,"0.04","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0346"
"E4","CEWE_AA_0346","31.8",31.64,"0.17","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0346"
"E5","CEWE_AA_0346","31.47",31.64,"0.17","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0346"
"E6","CEWE_AA_0346","31.67",31.64,"0.17","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0346"
"E7","ILWE_AA_0346","21.37",21.86,"0.96","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0346"
"E8","ILWE_AA_0346","21.24",21.86,"0.96","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0346"
"E9","ILWE_AA_0346","22.97",21.86,"0.96","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0346"
"E10","ILWE_AA_0346","32.78",32.41,"0.33","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0346"
"E11","ILWE_AA_0346","32.18",32.41,"0.33","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0346"
"E12","ILWE_AA_0346","32.26",32.41,"0.33","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0346"
"F1","CEWE_AA_0347","20.3",20.51,"0.4","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0347"
"F2","CEWE_AA_0347","20.28",20.51,"0.4","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0347"
"F3","CEWE_AA_0347","20.97",20.51,"0.4","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0347"
"F4","CEWE_AA_0347","29.82",29.78,"0.19","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0347"
"F5","CEWE_AA_0347","29.95",29.78,"0.19","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0347"
"F6","CEWE_AA_0347","29.57",29.78,"0.19","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0347"
"F7","ILWE_AA_0347","21.72",21.62,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0347"
"F8","ILWE_AA_0347","21.58",21.62,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0347"
"F9","ILWE_AA_0347","21.56",21.62,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0347"
"F12","ILWE_AA_0347","34.08",NA,NA,"1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0347"
"G1","CEWE_AA_0348","23.16",23.02,"0.18","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0348"
"G2","CEWE_AA_0348","23.08",23.02,"0.18","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0348"
"G3","CEWE_AA_0348","22.81",23.02,"0.18","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","CEWE","AA_0348"
"G4","CEWE_AA_0348","28.03",27.87,"0.2","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0348"
"G5","CEWE_AA_0348","27.95",27.87,"0.2","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0348"
"G6","CEWE_AA_0348","27.64",27.87,"0.2","1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","CEWE","AA_0348"
"G7","ILWE_AA_0348","20.81",21.08,"0.33","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0348"
"G8","ILWE_AA_0348","20.98",21.08,"0.33","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0348"
"G9","ILWE_AA_0348","21.45",21.08,"0.33","1",NA,NA,"mouse "," QPCR24.05.2018.XLS.csv","ILWE","AA_0348"
"G12","ILWE_AA_0348","33.78",NA,NA,"1",NA,NA,"eimeria "," QPCR24.05.2018.XLS.csv","ILWE","AA_0348"
"A1","CEWE_AA_0349","20.79",20.49,"0.3","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0349"
"A2","CEWE_AA_0349","20.48",20.49,"0.3","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0349"
"A3","CEWE_AA_0349","20.2",20.49,"0.3","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0349"
"A4","CEWE_AA_0349","32.71",34.7,"1.83","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0349"
"A5","CEWE_AA_0349","36.31",34.7,"1.83","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0349"
"A6","CEWE_AA_0349","35.08",34.7,"1.83","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0349"
"A7","ILWE_AA_0349","21.84",21.92,"0.13","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0349"
"A8","ILWE_AA_0349","21.86",21.92,"0.13","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0349"
"A9","ILWE_AA_0349","22.07",21.92,"0.13","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0349"
"A10","ILWE_AA_0349","33.65",33.12,"0.71","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0349"
"A11","ILWE_AA_0349","32.32",33.12,"0.71","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0349"
"A12","ILWE_AA_0349","33.38",33.12,"0.71","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0349"
"B1","CEWE_AA_0350","21.46",21.44,"0.03","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0350"
"B2","CEWE_AA_0350","21.44",21.44,"0.03","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0350"
"B3","CEWE_AA_0350","21.4",21.44,"0.03","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0350"
"B4","CEWE_AA_0350","31.87",31.61,"0.26","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0350"
"B5","CEWE_AA_0350","31.61",31.61,"0.26","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0350"
"B6","CEWE_AA_0350","31.35",31.61,"0.26","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0350"
"B7","ILWE_AA_0350","21.61",21.8,"0.18","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0350"
"B8","ILWE_AA_0350","21.95",21.8,"0.18","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0350"
"B9","ILWE_AA_0350","21.85",21.8,"0.18","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0350"
"B10","ILWE_AA_0350","33.27",33.42,"0.14","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0350"
"B11","ILWE_AA_0350","33.45",33.42,"0.14","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0350"
"B12","ILWE_AA_0350","33.54",33.42,"0.14","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0350"
"C1","CEWE_AA_0351","18.94",20.01,"1.11","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0351"
"C2","CEWE_AA_0351","19.95",20.01,"1.11","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0351"
"C3","CEWE_AA_0351","21.15",20.01,"1.11","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0351"
"C4","CEWE_AA_0351","21.15",23.36,"2.64","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0351"
"C5","CEWE_AA_0351","22.66",23.36,"2.64","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0351"
"C6","CEWE_AA_0351","26.28",23.36,"2.64","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0351"
"C7","ILWE_AA_0351","22.78",22.8,"0.44","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0351"
"C8","ILWE_AA_0351","22.37",22.8,"0.44","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0351"
"C9","ILWE_AA_0351","23.25",22.8,"0.44","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0351"
"C10","ILWE_AA_0351","33.29",34.36,"1","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0351"
"C11","ILWE_AA_0351","35.25",34.36,"1","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0351"
"C12","ILWE_AA_0351","34.54",34.36,"1","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0351"
"D1","CEWE_AA_0352","23.25",23.15,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0352"
"D2","CEWE_AA_0352","23.09",23.15,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0352"
"D3","CEWE_AA_0352","23.11",23.15,"0.09","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0352"
"D4","CEWE_AA_0352","37.98",35.81,"2.03","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0352"
"D5","CEWE_AA_0352","35.51",35.81,"2.03","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0352"
"D6","CEWE_AA_0352","33.95",35.81,"2.03","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","CEWE","AA_0352"
"D7","ILWE_AA_0352","22.64",22.78,"0.2","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0352"
"D8","ILWE_AA_0352","22.71",22.78,"0.2","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0352"
"D9","ILWE_AA_0352","23.01",22.78,"0.2","1",NA,NA,"mouse "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0352"
"D10","ILWE_AA_0352","35.29",36.26,"0.84","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0352"
"D11","ILWE_AA_0352","36.67",36.26,"0.84","1",NA,NA,"eimeria "," QPCR24.05.2018part2.XLS.csv","ILWE","AA_0352"
